Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium argentoratense																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													0.00205																				0.00535																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					0.03140	0.03945																														0.37518																																																								
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium durum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													0.00302									0.00213	0.01150																																																																																						
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium provencense																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	2.68194																																																																																												
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriales_unclassified;Lawsonella;Lawsonella clevelandensis																																																																																																																																																																																																																																																																																																																																																																			0.01253																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										0.00090																0.07382																																																			0.11819																																																						0.00406																							
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia otitidis																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							0.00466																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa																																																																																																																																																																																																																																																																																	0.15100																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia mucilaginosa																																																																																																															0.01774																																																																																							0.00836																														0.00230																																																																		0.66842										0.00136																																																																												0.00235																																																																																																																																																																																																																0.04583																																																				0.00681																																																																																																												0.00265																																																																																																																																								0.00418							0.00377	0.00854																			0.00410																	0.00184	0.00130																	0.00152																					0.02712																																										0.04279																																																																																																																					0.00069																					0.03305		
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium acnes																																																																																																																																																																																																																																																																																																																																																																																			0.00395																																																																																																																																																																																																																																																																																																									0.04652																																																																																																																																																																																																																																																																											0.00943																																																																																																							0.01355											0.00495																																																																																				0.05057																
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium avidum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														0.02204																0.01268																																																			0.00055																																																																																																																																																																																																																														0.06416	0.04899					0.12567								0.27318		0.29837								0.03613																	0.00857						0.02334										0.57140	0.01155																											0.16892																																																																																																																																															2.03577																																					0.01978	0.00799				
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium freudenreichii																																																																																																																																																																																																																																																																																																																																																																																																																									0.03045																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													0.04023																												1.69219			0.24786																								0.04607																																																
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionimicrobium;Propionimicrobium lymphophilum																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							0.01761																																																																																																																																																			0.00302																												0.01546		0.06175																																																																																					
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium deltae																																																																																																																																																																																																																																																																																																																								0.00595																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																					
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium minutum																																																																																																																																																																																																																																																																																			0.04489																																																																																																																																																									1.32916																																																																																																																																																																																																																																																																																																																																																																																																									0.00696																																																																																																																																																																																																																																																																																																																																								
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium parvulum																																																																																																																																																																																																																																			0.00424																																																																																																																																																																																																																																																																																																																																																	0.03720																																																																																																																																																																																																																																																																																																																																																																																																													0.06990																																																																																																																																																																																	0.45753											
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium rimae																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	0.01082																																																																																																																																																																																	0.09794											
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella scatoligenes																																																																																																										0.00044																							0.01889																																																																																																																				0.00048																																																																																																																																																																																																														0.04278																																																																																																																																																																																																																			0.01689																																			0.00615																																													0.00131	0.00139																																				0.02331										0.00109						0.05970	0.03425																																																																																																																		0.00115																																																						0.09226																																		0.00764																														0.09909									0.00103																																																							0.45600	0.00051		0.00494	0.08067						0.13398																					0.00704	0.03534	0.01014												0.08487												
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;Olsenella uli																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		0.10043																																																																																																																																																																																																																				0.05413																																																																																							
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens	0.10656	0.86625		0.45305				0.87523			0.48476	0.28554	0.01090	0.59556	0.55812	0.19557	0.26701	0.78617	0.10698	0.82922								0.53569	0.36038	2.44045	0.03979	0.39251	0.20697	0.07236		0.31572	1.12536	0.27828	0.18488	0.10688	0.53700	1.65054	0.56230	1.88468		0.27156	0.30027	0.15540	1.20949	0.02586	0.25325	0.75656			1.49594			1.42398	0.45135	0.74808	0.54222	33.39693					0.28816		0.20438	2.03986		4.22189			0.34471			0.14921		0.46738	0.04373	2.25530	0.69727		0.36657	3.79932	4.23197	0.40593		0.80224	2.15815	0.12016	0.63113	0.55365	1.67544	0.91672	2.76859	2.85497	0.53891	0.32798			0.78086			7.88323	1.24938			4.49824		0.37043	7.31348				0.11781	0.35414			0.06045	0.23003		0.12810	0.20164			0.77843	1.24719			1.23322	0.47593	0.55561	2.38032		0.29078					0.30657		0.35851				0.74974		0.27646	0.50248	1.41240	0.11473	0.47178	0.62801		1.24295	0.28434	0.68911								0.12767		1.85607	1.03776	0.10870	0.00995	0.00361		0.34572	0.94342		2.48286	2.00900	0.48093				1.22401		0.20838		3.42752	0.00735	3.45037												12.12289		1.13415											0.18179	0.61006				0.85813	1.48204						0.01217				0.02239	1.68004						2.86879	1.32300						9.91004	4.83875		3.55365	1.24248			0.80089					1.35533	1.51702			0.37339		14.97666							0.53192			0.15343			0.67829				0.28091									0.25326				0.18911				0.05546	0.53460						0.15514	0.56679	0.58819	0.50420		0.26216	0.44791		0.82610		0.23954						1.67143			0.91315						0.26644						0.72726			2.27912										0.84293		0.45303										2.63168			2.72051	2.41184	0.85862	0.99200	0.00399	1.13392	0.95958	0.43224		2.71323	0.52886	0.04160											9.21613	0.71565	1.53649		5.39348	0.08362	0.05382	2.82523		0.48953		0.17701												0.47389										0.79513	0.65739			1.43575		1.58840			0.52919	0.80042	0.15942				0.45355				0.27177	2.66028	2.35666	1.76879	0.45720			18.81833	0.32848	6.83485	0.74953		1.28832	0.01315	7.91998	0.90649	2.65217	0.01201	0.23106					0.14203	0.51794	0.25217	0.05274	1.74428	0.86699	0.58299	0.36784					0.83205	1.74130	1.19086	0.14357		0.15925		1.55005	1.45479	0.05139	0.52733	0.47227						0.15567		1.93854	2.00268														0.73234											2.74707	3.99115						0.90578			3.19715	4.47065	0.37154						9.67325	0.93377	0.41344									1.27154	0.84075		1.37915							0.00447									0.93543	0.00366										0.83980	2.52308			0.01311	1.77387	1.86030			2.99483				1.81687		0.12306				1.25623					0.00213													4.20790	0.05579										0.00964		1.56913	0.61448		2.52082				2.02761									0.47867	0.29614	0.60985							0.49701							0.74525			3.06289	0.00179	1.17507	1.75666							0.20241							0.64952					0.84059							1.28565					1.52925		5.65328						1.86158		0.16758		0.31066		2.31868			0.10327				0.02398		0.16059	0.37661	1.15972		0.08259		0.12999		0.22605	0.04624		6.16799	1.63430		0.34180						0.65977	0.13018	1.82894	0.69201	9.29516	19.12195		3.50214	5.68504	6.84291	1.85902	1.67474	0.09449		0.54901	0.28073		0.27352		0.03910	0.02698		0.41879	12.43341	9.24730	1.46276	8.87552						0.42887		0.00573		0.17563	0.85039									4.66943		0.22227	6.33877	5.61397	20.46918								1.15352	0.49627			3.17432	0.75032	0.30747	1.53362	2.49453	1.29262							1.57006	7.24171		1.11975	1.04176	0.02371	0.62174	3.34059	5.14268		0.33753	0.14807	1.28202	0.06130		1.05761			1.40126	2.23307	2.06752					0.00432		0.58331	3.28459	2.09673			0.43339	0.59121	0.02742				0.25972	0.15967				0.00197			7.66537	1.34541										1.67656			0.31392		2.88964			0.29751	0.62577	0.38883	0.00126						1.32530							1.08399		1.00452			3.02433	0.38102		1.36467		2.24801			1.00861		6.62704	11.80983				0.13586			9.44187		13.01236	1.48954		8.76286																			1.64172	3.84017	1.80520					0.65883											2.48894	1.37143				1.60547	1.78671	3.75184	16.73225			3.73975	3.96057	1.74123	1.87674	1.59078				0.02724			0.04600	0.53180	0.15947	2.33638			0.55103	2.44527							1.09401	1.01872		1.98040												5.25266	0.65416	1.66763			1.28072	0.08919					2.45617						0.39405	9.45672		0.10482		0.34778		22.94965	0.37205	2.18549	9.77388	1.18875	0.21727		0.13804		0.08010	3.51801			0.65288		2.28748				4.32044	6.82286			14.12224		12.90568							0.05408		0.08972			2.53652	2.00764		0.00075	0.68152	12.09580	18.11355														0.32940	16.27359	2.20045		39.57632	24.65013			2.97063								0.00235					2.43818						0.00703	12.96849				29.04642	12.90743	5.09733												3.38518				1.85695			0.71071					
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella intestinalis			0.15147																																		0.00527							0.01063							0.09825							0.00186				0.05042										0.00480														0.00732	0.01087			0.00183						0.00744	0.01869			0.00329						0.03816	0.00606			0.04564			0.02813																0.00525			0.00442		0.00800	0.01379								0.25438	0.00202				0.00154				0.00354			0.00156								0.00869													0.00829		0.00515										0.01379		0.01519												0.02583														0.00625			0.00163	0.00352	0.00359																	0.00291	0.00292						0.03501	0.00809		0.00455									0.00579	0.00391					0.08073																0.01451										0.00095									0.08109												0.00093									0.06595											0.00713								0.00867														0.34836	0.41432					2.25681					0.00646	0.00462					0.01674	0.00660		0.00381		0.27807	0.07658	0.23484									0.01375				0.02981			0.00421																																0.00925		0.07505		0.01501	0.01662					0.00503				0.00099		0.00134	0.00186			0.02705		0.00358			0.00091		0.04208	0.00904										0.08976				0.00314							0.00370																		0.00246																										0.01699	0.02291									0.00617	0.00272							0.01036	0.00157										0.00627	0.00373			0.31852																		0.09410							0.08660	0.00351						0.00188			0.01756				0.00530											0.00191											0.15762		0.00677																				0.00444				0.10706																	0.54089							0.01155	0.99910					0.00168		0.04618														0.00173			0.00485				0.00256							0.01136						0.00592																	0.00358									0.03583			0.01028	0.01064							0.00217		0.02444	0.03749		0.00201		0.00498											0.01614			0.09666	0.02683	0.01358	0.00856																				0.01986			0.01049	0.00749	0.03101												0.01458				0.00521									0.02684				0.03424		0.00676											0.00441	0.00122	0.00247					0.02143		0.00180																			0.02456											0.00687	0.00729				0.00969						2.17110						0.00456									0.00259			0.00539			0.00371						0.44854	0.01868	0.02890							0.00414		0.02015	0.00906		0.02813																0.07945			0.00551	0.01092	0.00658														0.31938		0.01316	0.00268		0.31241		0.03037			0.03371				0.03243		0.00520	0.00662														0.00782										0.01566												0.09098		0.00404			0.02815						0.00649							0.06414						0.45106			0.03902	0.00914						0.02378									0.02311	0.02601			0.07463		0.01733												0.01741	0.00823				0.02833	0.06083											0.02092				0.12370	0.31543		0.03677	0.08560			0.00735													0.00850							0.00671				1.23506	0.05135	0.02533	0.00209											0.01351												
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella stercoris		0.01611						0.00116							0.00527			0.01011											0.00585	0.00770						0.00290	0.01222					0.01451	0.00529	0.02457					0.01222		0.00975	0.01806			0.00677			0.00975	0.00571	0.00629	0.00175	0.32165								0.03260		0.04553														0.03958	0.05316			0.00341	0.01271					0.00298	0.06988	0.01277						0.04373		0.08347	0.01080			0.15220			0.07124																0.04418			0.01597	0.00172	0.00201	0.03057									0.00689											0.00738		0.02042						0.03450							0.00203								0.03015	0.01855	0.00335				0.02143				0.04511		0.04261												0.11089														0.00825			0.00362	0.01538	0.03246																	0.05586	0.02105						0.15506	0.07433		0.09403	0.00798			0.00659					0.01352	0.01776			0.03890		0.27318							0.00648																			0.00277									0.33275							0.00817					0.00467									0.38633				0.00297							0.00302								0.04368										0.00907		0.00127								0.06644		0.04508			0.03314	0.03101	0.01071			0.00406	0.08810	0.04380		0.01479		0.07695											0.16156	0.01190	0.00654		0.06308			0.03694																														0.01221		0.01588				0.03727	0.01549				0.00432	0.11930				0.04347	0.02896	0.01812	0.00214			0.28981	0.00325	0.09278			0.00830		0.16299	0.03947	0.04277											0.00442		0.00852						0.02951	0.01722	0.02532			0.00170			0.00875		0.00311									0.01031	0.01208														0.00268											0.04564	0.06069						0.00663			0.05787	0.06115							0.09931	0.00732										0.02518	0.01345		0.02183																										0.14455	0.01964	0.03004				0.02892	0.03786			0.03121				0.01276											0.01489													0.05446													0.01910	0.00223		0.00661				0.02690																					0.01544				0.01501			0.04731	0.16248					0.00618				0.00263							0.00423					0.00331							0.01749					0.01271		0.07938						0.02853						0.01905											0.02085									0.11782	0.01084								0.00596		0.00406		0.10810	0.33675		0.04182	0.06866	0.09832	0.00936										0.06196			0.18679	0.12600	0.03133	0.04968																				0.02623			0.03873	0.11300	0.38017								0.03322				0.06373	0.00258		0.02833	0.04353	0.00268							0.00342	0.05907						0.04485	0.04889				0.00605			0.00493			0.01786	0.02343	0.01837							0.00502	0.01488	0.02057			0.00225														0.07425	0.01088										0.02189	0.01116		0.00226		0.02669				0.00634		0.07914						0.02670							0.01781		0.00517			0.03750	0.00544		0.02141		0.01138			0.00162	0.00404	0.06808	0.18404							0.13893		0.18363	0.01842		0.11768																0.20498			0.02889	0.05396	0.03432														0.62780		0.03486	0.02185		0.00576		0.04080			0.19247			0.04822	0.05922	0.00985	0.00598	0.04986								0.00480		0.00766			0.00626	0.03735								0.01287		0.02996												0.04456		0.01608			0.14302						0.03390							0.25032						0.33227			0.14772	0.02339						0.05455					0.04387				0.06232	0.13017			0.26424		0.21837												0.05040	0.02457			0.00463	0.05672	0.36869															0.67837	3.87994		0.75656	0.33729			0.05660													0.03524							0.11723				16.79473	0.18045	0.09683												0.09476				0.01443			0.01173					
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enorma;Enorma massiliensis						0.18509	0.00286																																																							0.01948										0.00429														0.00412	0.00420																	0.35230		0.00374													0.03358																0.00137																																																					0.01319		0.00104												0.00660																																				0.00231							0.02076	0.00198												0.00225					0.01585																																																																											0.00494																									0.00086	0.00355	0.00135							0.00308													0.01459																																											0.00228										0.00084						0.01613		0.02648					0.03068																																																																			0.00936									0.00422	0.00122							0.00304																																																																														0.00560																																																0.00094																													0.00190							0.00484						0.00475																										0.00544													0.01822	0.06044		0.00173	0.00801	0.03557														0.01771	0.01393	0.00204																									0.00592	0.02292												0.00438													0.02072																		0.00196	0.00126																										0.00358																																																		0.00615	0.03024							0.00325		0.00618																						0.00841	0.00376																									0.01592																															0.00278																	0.00384						0.00160							0.02855						0.02537			0.02893							0.00379									0.00737	0.00433			0.02604		0.01426																	0.00503	0.02480															0.05735	0.01078		0.11850	0.05803			0.00162																								0.08586	0.03735	0.00976												0.00977												
Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Enorma;[Collinsella] massiliensis															0.00422																											0.01029		0.01252								0.00329						0.00750	0.00658	0.00766		0.05148										0.01150														0.00523	0.01528									0.00179	0.00334							0.03271		0.03337	0.00688			0.02458			0.02231						0.00646										0.00370			0.00595			0.01017																																											0.00392	0.00610					0.00824				0.01296		0.01335												0.05183														0.00181			0.00420	0.00480	0.00630																	0.01281	0.00590						0.04201	0.02956		0.02119				0.00215					0.00390	0.00514					0.04642																										0.00128																																									0.00071								0.01577																									0.01572	0.01326	0.00242							0.01270													0.03983		0.00400		0.01420			0.01647																																				0.00526	0.00333									0.00845	0.00643	0.00384				0.09965		0.02246			0.00545		0.05199		0.00931																			0.00194	0.00146	0.00364																																											0.01113	0.02102									0.01699	0.02288							0.04272														0.00388																																0.01308	0.01065			0.00510				0.00484											0.01730													0.00882																0.00857																					0.00139				0.00056				0.00604			0.01790	0.00378																												0.01323					0.00709		0.02479						0.01638																	0.00248									0.00221	0.00179												0.04557	0.12848		0.01153	0.02593	0.04353														0.10552	0.04900	0.00914	0.02545																				0.00826			0.01607	0.03200	0.09244								0.00788				0.01027												0.00782	0.02972						0.01192	0.02369											0.00473	0.00849																										0.05932	0.00673																			0.00084		0.00196						0.00653															0.00496		0.00145					0.01619	0.06468							0.01416		0.03662			0.01521																			0.00718	0.01590	0.00816														0.02601		0.00342					0.01252			0.06256			0.01007	0.02130		0.00439	0.00448										0.00458												0.00194		0.01836												0.01717		0.00282									0.01548							0.08416						0.14131			0.04512	0.00649						0.00996				0.00054	0.00211		0.01017	0.00164	0.01600	0.02458			0.06005		0.07779			0.00187									0.00392	0.00444		0.00309	0.00471	0.03674	0.08049									0.00629						0.05455	0.07406		0.14141	0.15723			0.01638		0.00134																		0.03026				0.33254	0.02595	0.03284												0.03703												
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Adlercreutzia;Adlercreutzia equolifaciens																																																																																																																																		0.02570	0.00120	0.02109			0.00130									0.00056					0.00842														0.02647																					0.02496							0.07069											0.02979																		0.04063																																																			0.04959	0.02144		0.05736																																																																0.16780																									0.04243	0.03450	0.03651																												0.00122																0.12541																			0.04237	0.00709				0.01859	0.00720				0.04535																																																	0.01921																	0.00348									0.01798	0.00292			0.07494	0.06212						0.02759																																																									0.01799	0.00099																																																																				0.00090																																																									0.01611																															0.00074																																											0.09803																0.00215																																				0.00313																																																																																																												0.00041																																																																								0.00174								0.01155																	0.00158													0.01901		0.00310									0.00427				0.00371	0.00515							0.00234					0.03620							0.01190							0.00489							0.00100	0.00571																																																
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Asaccharobacter;Asaccharobacter celatus										0.00820					0.00064																																																																																0.01104																																			0.03206	0.00937	0.02598			0.01817									0.01511					0.02742			0.02096											0.08782																					0.07437							0.13586											0.01258																		0.06320																																											0.00448								0.10826	0.04164		0.21807		0.00511																												0.00186																																		0.20684																									0.08878	0.10333	0.10031																												0.02134																0.51983						0.01384							0.00107						0.07219	0.00572				0.04005	0.03080				0.16626																																																	0.05548																	0.02290					0.04551			0.00182	0.03879	0.01148			0.12550	0.11574						0.05671										0.00432																																														0.00085	0.05795	0.01961																																							0.01035																	0.00336												0.00061																																																								0.00454	0.01204																															0.00084											0.01764																																0.28724																0.00150									0.00500																											0.00467																																																																																																												0.00373																													0.00670																																											0.00125								0.00428																	0.00055							0.00228			0.00074			0.01633	0.00071	0.00289					0.00203				0.00608					0.00864							0.00345					0.02626							0.01325							0.00650						0.00221	0.01563	0.00752					0.00153																																											
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Denitrobacterium;Denitrobacterium detoxificans																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				0.00393																																																																						0.00195																																																																																																																																																			0.00283																																																																																																																	0.00145																			0.00137																																																																															0.00933					0.00624								0.01215													0.01066				0.00505										0.00078			0.01103	0.00214	0.00770	0.01092								0.00819				0.00752								0.00297					0.02699							0.00737													0.00740																																																		
Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta			0.01506		0.07196	0.04938					0.02258				0.00957	0.01511					0.26545	0.66290	0.11746	0.57968	0.01110		0.01360								0.00671		0.07572					0.01690	0.02292	0.18889		0.00778			0.00309				0.05729	0.07525		0.57643	0.28668	0.00197					0.03358	0.06337	0.17276	0.05304		0.25133		0.15298		0.08222	0.01453	0.02670	0.00827	0.13765								0.07608		0.03925	0.35094										0.02245		0.00437		0.00553	0.12646		0.06617	0.00211	0.22903	0.29549	0.09895	0.08751	0.09973	0.02396		0.00507	0.01092		0.04236		0.07236	0.02136				0.52685		0.00170					0.10210	0.11247	0.09530	0.01556		0.02924			0.00597		0.04491	0.16530		0.05898	0.12295	0.17164		0.04339	0.02087	0.53287			0.00239			0.01525	0.06242				0.08812	0.20212	0.29332	0.26664	0.32026	0.27609	0.22816	0.02360			0.12930	0.08589	0.03078	0.19125	0.01867			0.08697	0.15459	0.17102	0.01468			0.04124	0.02926		0.06178	0.07087	0.39469	0.31628	0.07639	0.26781	0.15725				0.03442	0.19421	0.10744		0.09386	0.19067	0.02257	0.05250	0.13300	0.56363		2.51323	0.00712				0.01273	0.29050	0.04973			0.16014	0.29391	0.10420	0.14550	0.19974	0.14564	0.40752	0.05883		0.11715	0.11154		0.04654		0.38318		0.11491	0.43424		0.22695	0.26775	0.34714	0.30152	0.03306	0.14763	0.09360	0.30989	0.66829	0.55795				0.21421	0.10968	0.18305	0.01504	0.02033	0.08426		0.00388	0.16164	0.18298	0.01258	0.06992	0.03182	0.16496	0.17727	0.12206	0.23888	0.14824	0.03222	0.07808		0.06413	0.06626	0.14181	0.12287	0.27563	0.01866		0.08001	0.36843			0.03341	0.00722	0.13289	0.03533	0.36627	0.11712		0.17480	0.06735	0.12094	0.05770					0.18955	0.00252		0.06402		0.27670	0.34636	0.11189	0.04546				0.05284		0.00130	0.06467		0.15509		0.02361				0.08017		0.04909				0.04465	0.06066	0.99479	0.09347		0.28088			0.03802			0.38947	0.10562	0.60433	0.37097	0.23049	0.07451	0.13101	0.38989			0.29306		0.05988	0.32533				0.06825	0.02296	0.25716	0.06559		0.19209	0.73210	1.26895	0.12275	0.01371									0.01967			0.05656	0.05733			0.02945	0.26431	0.09154	0.17043	0.30547	0.20263	0.21386	0.02150	0.01682	0.19787		0.04537	0.01170	0.00154		0.04830						0.00233	0.01178		0.00506	0.03204	0.00845				0.00620	0.01647	0.10833	0.10320			0.06321				0.01250	0.10880	0.03608					0.17007	0.02010		1.22920	0.43456		1.06388	0.01760	0.02916	0.00843				0.39440	1.69008	0.11791	0.08179		0.09614			0.11435	0.00955		0.10064	0.02726	0.05936				0.07986		0.00679	0.39443	0.42929					0.10312			0.00589	0.04948									0.07797	0.19662						0.40954	0.28717		0.02886				0.01199			0.01451	0.04915	0.01714	0.11625			0.01301		0.00810		0.30464	0.10117	0.02187	0.03006		0.15670	0.06499	0.17694	0.07461	0.19604	0.48947	0.08249	0.05400	0.00713	0.00461	0.05992	0.05921	0.05041	0.02750	0.02907	0.13810	0.05632	0.02128					0.09757	0.04092		0.26582	0.22567			0.04895				0.38643	0.27352	0.85198	0.40486	0.06147	0.06602		0.29784		0.06298	0.30192	0.12415	0.04772		0.29939	0.03289		0.16765	0.10812		0.03141				0.07387		0.10073		0.27263	0.04963	0.01929	0.08513	0.06721	0.07687				0.77151	0.84838	0.06075			0.03892	0.03776	0.02926	0.03354				0.03283						0.22394	0.06697	0.25488				0.12967	0.12466		0.06440	0.19405				0.65161	0.01040			0.12208		0.05598	0.02525	0.01265		0.09537		0.23811		0.92334				0.00272		0.03646	0.17219	0.09287							0.23617				0.05220			0.01625		0.25958	2.11677			0.02613	0.10034		0.26215	0.07920	0.01211		0.11731	0.35681	0.21725			0.07563	0.03714	0.15574				0.07663							0.04386	0.08951	0.07276	0.00366											0.04991			0.02145	0.00324			0.01413		0.01475					0.02164	0.18980		0.41680		0.12243					0.16117	0.15266	0.09155		0.70455		0.03364		0.01736	0.15074	0.08536	0.91575	0.12649	0.42508	0.10921			0.03645	3.94825		0.26530	0.33147	0.01239	0.00573			0.23422		0.54105	0.25135	0.18905	1.12882					0.01587	0.45275	0.00455				0.30108	0.30134		0.17504	0.11604	0.01039	2.60054	0.91707	0.93493	0.24659	0.18996	2.19131	0.15775		0.01323				0.39028	0.18830	0.43200		0.17901	2.17544	0.20336	4.14892	1.90942			0.13034	0.20860	0.01918	0.93229	0.24657	0.52596	3.37125				3.39340	0.04951	0.10670	0.48331	0.23432	0.05114		0.03406	1.02099	0.04306		0.09164	0.00536	0.76853	0.17754	0.56263	0.12657	0.31322	0.46996	0.94683	0.07573	0.42833				0.36924					0.16277	0.49072	0.28297		0.07309	0.05119	0.09793	0.14564	0.23765	0.83191		0.99532	0.02982	0.00266	0.15734		0.00623	0.41051	0.00333			0.18430	0.37570	1.41304			0.43214	0.38468	0.24198	0.54178				0.00323				0.18523							0.02574				0.08489		0.18995		0.22318	0.09382	0.02201				0.24645	0.02472	0.15960	0.08595		0.00761	0.00710	0.04850			0.03137						0.00370		0.04660		1.38863	0.52777				0.25752	0.05370						0.00645		0.00622	0.00170							0.00879	0.02767	1.08536	0.26566	0.03626	0.36126			0.03663	0.37191		0.04899			0.07369	0.08502	0.02867			0.19509	0.38161				0.03030		0.43203	0.13484		0.11752	0.17780										0.10604	0.04193		0.37155	0.64254	0.20504	0.07387	0.36688	0.21969	0.25692	0.24418		0.48573	0.29851		0.00567		0.00968	0.01925	0.15293	0.02385			0.03962		0.04093						0.79979	0.35555	0.03544		0.00225			0.84210		0.01655	11.50787	2.02688	0.99700	0.02437		3.11959			0.08858		2.54510	0.94498		3.27469	0.23897	0.67569	0.17088	0.53544	0.36793	0.00385		0.79328	0.42523	0.45749	0.00958	0.02790	2.71877			0.21656	2.09632	0.38066		0.04765	2.00948	0.13779		2.20000	0.72410		1.30547	0.01726		14.32991	1.37735	1.89597	1.94249	0.00564		0.00720	3.17589		0.90653		4.51464		1.19873	0.51934	3.56803	7.54367				0.21842	0.81939	1.94692	1.86514	0.87925	0.21765	0.09393	0.23658	28.55711	2.82421						10.12115	0.14740	0.01129				0.15125	4.73426	0.71804	0.77023				1.31410	10.65143	3.60633		0.66958	1.86098		5.06524	1.82851	0.81614	0.00785	0.31358		0.00175				0.30214		2.15851	0.30473	0.60022	2.45578	0.16947	0.63015			0.00731							0.08925								0.21348		0.17343			0.08578			
